timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2014-02-14 14:30:00,0.132,-0.0031656054385391648,0,-0.11,-0.22,-0.11
2014-02-14 14:35:00,0.134,-0.0031564724280921386,0,-0.11,-0.22,-0.11
2014-02-14 14:40:00,0.134,-0.003156422500260936,0,-0.11,-0.22,-0.11
2014-02-14 14:45:00,0.134,-0.003156373071708796,0,-0.11,-0.22,-0.11
2014-02-14 14:50:00,0.134,-0.003156324137441936,0,-0.11,-0.22,-0.11
2014-02-14 14:55:00,0.134,-0.0031562756925174185,0,-0.11,-0.22,-0.11
2014-02-14 15:00:00,0.134,-0.0031562277320424928,0,-0.11,-0.22,-0.11
2014-02-14 15:05:00,0.134,-0.003156180251172369,0,-0.11,-0.22,-0.11
2014-02-14 15:10:00,0.066,-0.0011970836606967072,0,-0.11,-0.22,-0.11
2014-02-14 15:15:00,0.132,-0.0031453683781483828,0,-0.11,-0.22,-0.11
2014-02-14 15:20:00,0.134,-0.003135400767267038,0,-0.11,-0.22,-0.11
2014-02-14 15:25:00,0.066,-0.0012193398061284275,0,-0.11,-0.22,-0.11
2014-02-14 15:30:00,0.132,-0.003126248103400675,0,-0.11,-0.22,-0.11
2014-02-14 15:35:00,0.20199999999999999,-0.0003319811587261245,0,-0.11,-0.22,-0.11
2014-02-14 15:40:00,0.068,-0.0012922506798136446,0,-0.11,-0.22,-0.11
2014-02-14 15:45:00,0.134,-0.0030709382911753287,0,-0.11,-0.22,-0.11
2014-02-14 15:50:00,0.132,-0.003082934444343932,0,-0.11,-0.22,-0.11
2014-02-14 15:55:00,0.134,-0.003072590991947788,0,-0.11,-0.22,-0.11
2014-02-14 16:00:00,0.134,-0.003073379878478333,0,-0.11,-0.22,-0.11
2014-02-14 16:05:00,0.136,-0.00305907914847503,0,-0.11,-0.22,-0.11
2014-02-14 16:10:00,0.132,-0.0030857947096145644,0,-0.11,-0.22,-0.11
2014-02-14 16:15:00,0.134,-0.003075660102273892,0,-0.11,-0.22,-0.11
2014-02-14 16:20:00,0.134,-0.0030764182977009997,0,-0.11,-0.22,-0.11
2014-02-14 16:25:00,0.066,-0.0011850105096338215,0,-0.11,-0.22,-0.11
2014-02-14 16:30:00,0.134,-0.003057013231611005,0,-0.11,-0.22,-0.11
2014-02-14 16:35:00,0.134,-0.0030579578957450337,0,-0.11,-0.22,-0.11
2014-02-14 16:40:00,0.066,-0.0012062329879449776,0,-0.11,-0.22,-0.11
2014-02-14 16:45:00,0.134,-0.003038920191654082,0,-0.11,-0.22,-0.11
2014-02-14 16:50:00,0.134,-0.003040045786187884,0,-0.11,-0.22,-0.11
2014-02-14 16:55:00,0.134,-0.0030411601247759545,0,-0.11,-0.22,-0.11
2014-02-14 17:00:00,0.132,-0.003055287661926531,0,-0.11,-0.22,-0.11
2014-02-14 17:05:00,0.136,-0.0030263886799180018,0,-0.11,-0.22,-0.11
2014-02-14 17:10:00,0.134,-0.003044395905721143,0,-0.11,-0.22,-0.11
2014-02-14 17:15:00,0.134,-0.0030454667431141225,0,-0.11,-0.22,-0.11
2014-02-14 17:20:00,0.132,-0.0030592399124655945,0,-0.11,-0.22,-0.11
2014-02-14 17:25:00,0.132,-0.0030603035677261303,0,-0.11,-0.22,-0.11
2014-02-14 17:30:00,0.134,-0.003048714788696616,0,-0.11,-0.22,-0.11
2014-02-14 17:35:00,0.134,-0.003049742437259973,0,-0.11,-0.22,-0.11
2014-02-14 17:40:00,0.066,-0.0012156089679209447,0,-0.11,-0.22,-0.11
2014-02-14 17:45:00,0.134,-0.0030308682207926822,0,-0.11,-0.22,-0.11
2014-02-14 17:50:00,0.134,-0.00303207433503494,0,-0.11,-0.22,-0.11
2014-02-14 17:55:00,0.20199999999999999,-0.00017597212374531598,0,-0.11,-0.22,-0.11
2014-02-14 18:00:00,0.134,-0.003008793429815526,0,-0.11,-0.22,-0.11
2014-02-14 18:05:00,0.134,-0.003010220291967292,0,-0.11,-0.22,-0.11
2014-02-14 18:10:00,0.134,-0.0030116328854978835,0,-0.11,-0.22,-0.11
2014-02-14 18:15:00,0.068,-0.0012806799769484734,0,-0.11,-0.22,-0.11
2014-02-14 18:20:00,0.132,-0.003007996483998632,0,-0.11,-0.22,-0.11
2014-02-14 18:25:00,0.134,-0.002996411747421046,0,-0.11,-0.22,-0.11
2014-02-14 18:30:00,0.134,-0.0029979624263967164,0,-0.11,-0.22,-0.11
2014-02-14 18:35:00,0.134,-0.002999497598583201,0,-0.11,-0.22,-0.11
2014-02-14 18:40:00,0.134,-0.003001017419047125,0,-0.11,-0.22,-0.11
2014-02-14 18:45:00,0.134,-0.003002522041306799,0,-0.11,-0.22,-0.11
2014-02-14 18:50:00,0.134,-0.0030040116173439824,0,-0.11,-0.22,-0.11
2014-02-14 18:55:00,0.134,-0.003005486297620763,0,-0.11,-0.22,-0.11
2014-02-14 19:00:00,0.066,-0.0011762675935980127,0,-0.11,-0.22,-0.11
2014-02-14 19:05:00,0.134,-0.002987492778332657,0,-0.11,-0.22,-0.11
2014-02-14 19:10:00,0.134,-0.002989132646999071,0,-0.11,-0.22,-0.11
