timestamp,value,anomaly_score,label
2015-09-01 11:25:00,58,0.0,0
2015-09-01 11:30:00,63,1.0,0
2015-09-01 11:35:00,63,0.841344746068543,0
2015-09-01 11:40:00,64,0.8710504823538301,0
2015-09-01 11:55:00,58,0.9559592441689049,0
2015-09-01 12:00:00,63,0.7524716459001741,0
2015-09-01 12:05:00,60,0.7257468822499265,0
2015-09-01 12:10:00,60,0.7059999237886084,0
2015-09-01 12:15:00,62,0.6506592385952437,0
2015-09-01 12:20:00,62,0.6413095557928395,0
2015-09-01 12:25:00,59,0.8688457273548733,0
2015-09-01 12:30:00,65,0.9708190337626614,0
2015-09-01 12:35:00,60,0.735249429828732,0
2015-09-01 12:45:00,63,0.7793957402470613,0
2015-09-01 12:50:00,53,0.9999516706466939,0
2015-09-01 12:55:00,62,0.6489299213023759,0
2015-09-01 13:05:00,60,0.6275012906695581,0
2015-09-01 13:10:00,60,0.6234500695694299,0
2015-09-01 13:15:00,61,0.5243088779369489,0
2015-09-01 13:20:00,61,0.5236589838586636,0
2015-09-01 13:25:00,59,0.7621560366474062,0
2015-09-01 13:35:00,63,0.8088516452954291,0
2015-09-01 13:45:00,65,0.9478911185881944,0
2015-09-01 13:50:00,59,0.7815123206599457,0
2015-09-01 14:00:00,62,0.6553322555635623,0
2015-09-01 14:05:00,58,0.879261540030734,0
2015-09-01 14:10:00,57,0.9341539493951304,0
2015-09-01 14:15:00,64,0.8921125891113972,0
2015-09-01 14:30:00,58,0.8590328805886376,0
2015-09-01 14:35:00,62,0.679589024991192,0
2015-09-01 14:40:00,63,0.798965153980864,0
2015-09-01 14:50:00,62,0.6672250462055759,0
2015-09-01 14:55:00,63,0.791626123300448,0
2015-09-01 15:00:00,66,0.9751062836325975,0
2015-09-01 15:05:00,55,0.9891419415865801,0
2015-09-01 15:10:00,59,0.7547494134866746,0
2015-09-01 15:25:00,59,0.7502963561384304,0
2015-09-01 15:30:00,59,0.7460666763677353,0
2015-09-01 15:35:00,63,0.7888725042162235,0
2015-09-01 15:40:00,60,0.6212127441282582,0
2015-09-01 15:45:00,63,0.788887764833856,0
2015-09-01 15:55:00,58,0.8569771097273584,0
2015-09-01 16:00:00,68,0.9961143996276429,0
2015-09-01 16:05:00,63,0.7587249133503268,0
2015-09-01 16:10:00,60,0.639478108275119,0
2015-09-01 16:15:00,62,0.6377965978228963,0
2015-09-01 16:20:00,59,0.7641513736026508,0
2015-09-01 16:25:00,65,0.9249395888790384,0
2015-09-01 16:30:00,63,0.7536659372355914,0
2015-09-01 16:40:00,65,0.9174202099677008,0
2015-09-01 16:45:00,60,0.6614688443892491,0
2015-09-01 16:55:00,63,0.7440509084287107,0
2015-09-01 17:05:00,62,0.6137209276533134,0
2015-09-01 17:10:00,63,0.7412010162273976,0
2015-09-01 17:15:00,38,1.0,0
2015-09-01 17:20:00,38,0.9999999829484367,0
2015-09-01 17:25:00,33,0.9999999635576234,0
2015-09-01 17:35:00,59,0.5596249084810192,0
2015-09-01 17:40:00,63,0.692230015256746,0
2015-09-01 17:45:00,68,0.9058579500359489,0
2015-09-01 17:50:00,64,0.7372790463323562,0
2015-09-01 17:55:00,65,0.7856180219943695,0
2015-09-01 17:59:00,65,0.782589139610391,0
2015-09-01 18:10:00,61,0.5447413772903927,0
2015-09-01 18:15:00,63,0.6712551936604236,0
2015-09-01 18:20:00,66,0.8264536812352192,0
2015-09-01 18:25:00,66,0.8230123566985196,0
2015-09-01 18:30:00,60,0.5358220233671855,0
2015-09-01 18:35:00,68,0.8960463534741943,0
2015-09-01 18:45:00,63,0.6541720688835571,0
2015-09-01 18:50:00,63,0.6529599575406522,0
