timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2014-04-01 00:00:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 00:05:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 00:10:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 00:15:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 00:20:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 00:25:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 00:30:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 00:35:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 00:40:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 00:45:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 00:50:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 00:55:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 01:00:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 01:05:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 01:10:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 01:15:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 01:20:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 01:25:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 01:30:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 01:35:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 01:40:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 01:45:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 01:50:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 01:55:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 02:00:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 02:05:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 02:10:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 02:15:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 02:20:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 02:25:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 02:30:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 02:35:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 02:40:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 02:45:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 02:50:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 02:55:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 03:00:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 03:05:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 03:10:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 03:15:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 03:20:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 03:25:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 03:30:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 03:35:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 03:40:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 03:45:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 03:50:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 03:55:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 04:00:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 04:05:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 04:10:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 04:15:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 04:20:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 04:25:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 04:30:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 04:35:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 04:40:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 04:45:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 04:50:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 04:55:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 05:00:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 05:05:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 05:10:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 05:15:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 05:20:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 05:25:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 05:30:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 05:35:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 05:40:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 05:45:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 05:50:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 05:55:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 06:00:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 06:05:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 06:10:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 06:15:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 06:20:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 06:25:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 06:30:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 06:35:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 06:40:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 06:45:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 06:50:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 06:55:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 07:00:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 07:05:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 07:10:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 07:15:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 07:20:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 07:25:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 07:30:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 07:35:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 07:40:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 07:45:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 07:50:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 07:55:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 08:00:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 08:05:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 08:10:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 08:15:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 08:20:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 08:25:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 08:30:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 08:35:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 08:40:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 08:45:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 08:50:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 08:55:00,20.0,-0.00414471679273265,0,-0.11,-0.22,-0.11
2014-04-01 09:00:00,68.0,0.9920200061455338,0,-0.11,-0.22,-0.11
2014-04-01 09:05:00,68.0,0.9820956532697408,0,-0.11,-0.22,-0.11
2014-04-01 09:10:00,68.0,0.972270543922706,0,-0.11,-0.22,-0.11
2014-04-01 09:15:00,68.0,0.9625436856691414,0,-0.11,-0.22,-0.11
2014-04-01 09:20:00,68.0,0.9529140959981124,0,-0.11,-0.22,-0.11
2014-04-01 09:25:00,68.0,0.9433808022237941,0,-0.11,-0.22,-0.11
2014-04-01 09:30:00,68.0,0.9339428413872184,0,-0.11,-0.22,-0.11
2014-04-01 09:35:00,68.0,0.9245992601590088,0,-0.11,-0.22,-0.11
2014-04-01 09:40:00,68.0,0.9153491147430812,0,-0.11,-0.22,-0.11
2014-04-01 09:45:00,68.0,0.9061914707813128,0,-0.11,-0.22,-0.11
2014-04-01 09:50:00,68.0,0.8971254032591622,0,-0.11,-0.22,-0.11
2014-04-01 09:55:00,68.0,0.8881499964122331,0,-0.11,-0.22,-0.11
2014-04-01 10:00:00,77.6,0.9959229228838178,0,-0.11,-0.22,-0.11
2014-04-01 10:05:00,77.6,0.985908613255996,0,-0.11,-0.22,-0.11
2014-04-01 10:10:00,77.6,0.9759944467244523,0,-0.11,-0.22,-0.11
2014-04-01 10:15:00,77.6,0.9661794218582244,0,-0.11,-0.22,-0.11
2014-04-01 10:20:00,77.6,0.9564625472406584,0,-0.11,-0.22,-0.11
2014-04-01 10:25:00,77.6,0.9468428413692682,0,-0.11,-0.22,-0.11
2014-04-01 10:30:00,77.6,0.937319332556592,0,-0.11,-0.22,-0.11
2014-04-01 10:35:00,77.6,0.9278910588320424,0,-0.11,-0.22,-0.11
2014-04-01 10:40:00,77.6,0.9185570678447385,0,-0.11,-0.22,-0.11
2014-04-01 10:45:00,77.6,0.9093164167673072,0,-0.11,-0.22,-0.11
2014-04-01 10:50:00,77.6,0.9001681722006507,0,-0.11,-0.22,-0.11
2014-04-01 10:55:00,77.6,0.8911114100796605,0,-0.11,-0.22,-0.11
2014-04-01 11:00:00,79.52,0.9643972953331308,0,-0.11,-0.22,-0.11
2014-04-01 11:05:00,79.52,0.9548154115061428,0,-0.11,-0.22,-0.11
2014-04-01 11:10:00,79.52,0.9453293465174246,0,-0.11,-0.22,-0.11
2014-04-01 11:15:00,79.52,0.9359381421785936,0,-0.11,-0.22,-0.11
2014-04-01 11:20:00,79.52,0.9266408498831508,0,-0.11,-0.22,-0.11
2014-04-01 11:25:00,79.52,0.9174365305106624,0,-0.11,-0.22,-0.11
2014-04-01 11:30:00,79.52,0.9083242543318992,0,-0.11,-0.22,-0.11
2014-04-01 11:35:00,79.52,0.8993031009149233,0,-0.11,-0.22,-0.11
2014-04-01 11:40:00,79.52,0.8903721590321173,0,-0.11,-0.22,-0.11
2014-04-01 11:45:00,79.52,0.8815305265681393,0,-0.11,-0.22,-0.11
2014-04-01 11:50:00,79.52,0.8727773104288011,0,-0.11,-0.22,-0.11
2014-04-01 11:55:00,79.52,0.8641116264508564,0,-0.11,-0.22,-0.11
2014-04-01 12:00:00,79.904,0.8741417765042022,0,-0.11,-0.22,-0.11
2014-04-01 12:05:00,79.904,0.8654486150208014,0,-0.11,-0.22,-0.11
2014-04-01 12:10:00,79.904,0.8568423851522347,0,-0.11,-0.22,-0.11
2014-04-01 12:15:00,79.904,0.8483222175823535,0,-0.11,-0.22,-0.11
2014-04-01 12:20:00,79.904,0.8398872516881711,0,-0.11,-0.22,-0.11
2014-04-01 12:25:00,79.904,0.8315366354529307,0,-0.11,-0.22,-0.11
2014-04-01 12:30:00,79.904,0.8232695253800426,0,-0.11,-0.22,-0.11
2014-04-01 12:35:00,79.904,0.8150850864078834,0,-0.11,-0.22,-0.11
2014-04-01 12:40:00,79.904,0.8069824918254458,0,-0.11,-0.22,-0.11
2014-04-01 12:45:00,79.904,0.7989609231888326,0,-0.11,-0.22,-0.11
2014-04-01 12:50:00,79.904,0.7910195702385854,0,-0.11,-0.22,-0.11
2014-04-01 12:55:00,79.904,0.7831576308178408,0,-0.11,-0.22,-0.11
