timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2015-02-26 21:42:53,35,-0.002317005855441145,0,-0.11,-0.22,-0.11
2015-02-26 21:47:53,41,0.9948128254955158,0,-0.11,-0.22,-0.11
2015-02-26 21:52:53,32,0.9888687938053964,0,-0.11,-0.22,-0.11
2015-02-26 21:57:53,36,0.40015888805032507,0,-0.11,-0.22,-0.11
2015-02-26 22:02:53,32,0.9790531118382196,0,-0.11,-0.22,-0.11
2015-02-26 22:07:53,25,1.0063060257049792,0,-0.11,-0.22,-0.11
2015-02-26 22:12:53,33,0.8645492077455892,0,-0.11,-0.22,-0.11
2015-02-26 22:17:53,20,1.0003567123612196,0,-0.11,-0.22,-0.11
2015-02-26 22:22:53,38,0.9717834967637184,0,-0.11,-0.22,-0.11
2015-02-26 22:27:53,28,0.9966215728421884,0,-0.11,-0.22,-0.11
2015-02-26 22:32:53,28,0.986638575551601,0,-0.11,-0.22,-0.11
2015-02-26 22:37:53,27,0.9871458628903224,0,-0.11,-0.22,-0.11
2015-02-26 22:42:53,30,0.9813110751359336,0,-0.11,-0.22,-0.11
2015-02-26 22:47:53,31,0.97519429350528,0,-0.11,-0.22,-0.11
2015-02-26 22:52:53,38,0.9639495307941446,0,-0.11,-0.22,-0.11
2015-02-26 22:57:53,35,0.12157419952981252,0,-0.11,-0.22,-0.11
2015-02-26 23:02:53,33,0.8649883613186653,0,-0.11,-0.22,-0.11
2015-02-26 23:07:53,24,0.9968828952711736,0,-0.11,-0.22,-0.11
2015-02-26 23:12:53,28,0.9711964903494794,0,-0.11,-0.22,-0.11
2015-02-26 23:17:53,20,0.9911623897644064,0,-0.11,-0.22,-0.11
2015-02-26 23:22:53,35,0.15374890458931426,0,-0.11,-0.22,-0.11
2015-02-26 23:27:53,29,0.9668580110007544,0,-0.11,-0.22,-0.11
2015-02-26 23:32:53,24,0.987215838964118,0,-0.11,-0.22,-0.11
2015-02-26 23:37:53,24,0.9773981631830942,0,-0.11,-0.22,-0.11
2015-02-26 23:42:53,33,0.8645213824473983,0,-0.11,-0.22,-0.11
2015-02-26 23:47:53,36,0.4959112462623311,0,-0.11,-0.22,-0.11
2015-02-26 23:52:53,18,0.992756462288742,0,-0.11,-0.22,-0.11
2015-02-26 23:57:53,28,0.9582837648759308,0,-0.11,-0.22,-0.11
2015-02-27 00:02:53,20,0.9811028576982476,0,-0.11,-0.22,-0.11
2015-02-27 00:07:53,59,0.9914694545181736,0,-0.11,-0.22,-0.11
