timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2011-07-01 00:00:01,0.08196473551639999,-0.003496174049767431,0,-0.11,-0.22,-0.11
2011-07-01 01:00:01,0.0989722357526,-0.0032974719471550173,0,-0.11,-0.22,-0.11
2011-07-01 02:00:01,0.0653139485883,-0.0034032687662266525,0,-0.11,-0.22,-0.11
2011-07-01 03:00:01,0.0706628339533,-0.003463992084302703,0,-0.11,-0.22,-0.11
2011-07-01 04:00:01,0.102490196078,-0.003214567751320452,0,-0.11,-0.22,-0.11
2011-07-01 05:00:01,0.123394648829,-0.0025003194926034307,0,-0.11,-0.22,-0.11
2011-07-01 06:00:01,0.153045112782,-0.0007510172940790039,0,-0.11,-0.22,-0.11
2011-07-01 07:00:01,0.148321513002,-0.0011092112398158882,0,-0.11,-0.22,-0.11
2011-07-01 08:00:01,0.218257756563,0.006065026902719818,0,-0.11,-0.22,-0.11
2011-07-01 09:00:01,0.226597938144,0.007148652192026317,0,-0.11,-0.22,-0.11
2011-07-01 10:00:01,0.174045801527,0.0009037464690017094,0,-0.11,-0.22,-0.11
2011-07-01 11:00:01,0.159901960784,-0.00030852090276822786,0,-0.11,-0.22,-0.11
2011-07-01 12:00:01,0.145626477541,-0.00130758950148957,0,-0.11,-0.22,-0.11
2011-07-01 13:00:01,0.143828571429,-0.0014321725994550505,0,-0.11,-0.22,-0.11
2011-07-01 14:00:01,0.136604651163,-0.0018418356640539366,0,-0.11,-0.22,-0.11
2011-07-01 15:00:01,0.134952494062,-0.0019365282227030711,0,-0.11,-0.22,-0.11
2011-07-01 16:00:01,0.112707774799,-0.002772499306643583,0,-0.11,-0.22,-0.11
2011-07-01 17:00:01,0.103763277693,-0.0029666591039430035,0,-0.11,-0.22,-0.11
2011-07-01 18:00:01,0.0987147766323,-0.003040941251978957,0,-0.11,-0.22,-0.11
2011-07-01 19:00:01,0.0916247582205,-0.0030993354640980178,0,-0.11,-0.22,-0.11
2011-07-01 20:00:01,0.08049516908210001,-0.00308660915261294,0,-0.11,-0.22,-0.11
2011-07-01 21:00:01,0.08457839262189999,-0.0031107797985667762,0,-0.11,-0.22,-0.11
2011-07-01 22:00:01,0.0866643159379,-0.003118074012838701,0,-0.11,-0.22,-0.11
2011-07-01 23:00:01,0.0988316679477,-0.0030547315028368605,0,-0.11,-0.22,-0.11
2011-07-02 00:00:01,0.11795614722000004,-0.0026532008779946987,0,-0.11,-0.22,-0.11
2011-07-02 01:00:01,0.0909769230769,-0.003116346326780928,0,-0.11,-0.22,-0.11
2011-07-02 02:00:01,0.08432432432430001,-0.003119564370823502,0,-0.11,-0.22,-0.11
2011-07-02 03:00:01,0.06947448206160001,-0.0029632453369137233,0,-0.11,-0.22,-0.11
2011-07-02 04:00:01,0.0712875751503,-0.003000376356130375,0,-0.11,-0.22,-0.11
2011-07-02 05:00:01,0.07381991814460001,-0.003043316776698113,0,-0.11,-0.22,-0.11
2011-07-02 06:00:01,0.113498134328,-0.0027830571507792,0,-0.11,-0.22,-0.11
2011-07-02 07:00:01,0.141458064516,-0.0016557362289320032,0,-0.11,-0.22,-0.11
2011-07-02 08:00:01,0.189128787879,0.002042867948607308,0,-0.11,-0.22,-0.11
2011-07-02 09:00:01,0.151339712919,-0.0010980032231262538,0,-0.11,-0.22,-0.11
2011-07-02 10:00:01,0.155231143552,-0.0008669651700150549,0,-0.11,-0.22,-0.11
2011-07-02 11:00:01,0.14298245614,-0.0016172190790284535,0,-0.11,-0.22,-0.11
2011-07-02 12:00:01,0.144218181818,-0.0015658156945992374,0,-0.11,-0.22,-0.11
2011-07-02 13:00:01,0.14336650082900002,-0.0016262342194570678,0,-0.11,-0.22,-0.11
2011-07-02 14:00:01,0.152361516035,-0.0011301265679342087,0,-0.11,-0.22,-0.11
2011-07-02 15:00:01,0.143050228311,-0.0016708199944635016,0,-0.11,-0.22,-0.11
2011-07-02 16:00:01,0.102183828611,-0.002925346262593997,0,-0.11,-0.22,-0.11
2011-07-02 17:00:01,0.09247311827960003,-0.002976689705276759,0,-0.11,-0.22,-0.11
2011-07-02 18:00:01,0.07645569620249999,-0.002851597909027781,0,-0.11,-0.22,-0.11
2011-07-02 19:00:01,0.0743530192435,-0.002822582483148484,0,-0.11,-0.22,-0.11
2011-07-02 20:00:01,0.0709893842887,-0.0027639719531151736,0,-0.11,-0.22,-0.11
2011-07-02 21:00:01,0.0571908831909,-0.002386190847237789,0,-0.11,-0.22,-0.11
2011-07-02 22:00:01,0.06290963629549999,-0.002579717146837579,0,-0.11,-0.22,-0.11
2011-07-02 23:00:01,0.065544768069,-0.002661497878298169,0,-0.11,-0.22,-0.11
2011-07-03 00:00:01,0.0567160161507,-0.002406384861858735,0,-0.11,-0.22,-0.11
2011-07-03 01:00:01,0.0587607170694,-0.002486233470776477,0,-0.11,-0.22,-0.11
2011-07-03 02:00:01,0.0598788546256,-0.0025324306813674373,0,-0.11,-0.22,-0.11
2011-07-03 03:00:01,0.0512832369942,-0.0022470205719453684,0,-0.11,-0.22,-0.11
2011-07-03 04:00:01,0.0591086065574,-0.002530886810926836,0,-0.11,-0.22,-0.11
2011-07-03 05:00:01,0.06913990825689999,-0.0027940312837630987,0,-0.11,-0.22,-0.11
2011-07-03 06:00:01,0.091963099631,-0.002992753288920457,0,-0.11,-0.22,-0.11
2011-07-03 07:00:01,0.124621212121,-0.0023579555286046268,0,-0.11,-0.22,-0.11
2011-07-03 08:00:01,0.218095238095,0.0053386474023457975,0,-0.11,-0.22,-0.11
2011-07-03 09:00:01,0.172130325815,0.00044017670498641687,0,-0.11,-0.22,-0.11
2011-07-03 10:00:01,0.142936288089,-0.0015390586743191381,0,-0.11,-0.22,-0.11
2011-07-03 11:00:01,0.14734138972799998,-0.0013176922789226446,0,-0.11,-0.22,-0.11
2011-07-03 12:00:01,0.123138297872,-0.0023832036979263282,0,-0.11,-0.22,-0.11
2011-07-03 13:00:01,0.123795986622,-0.0023711256068506,0,-0.11,-0.22,-0.11
2011-07-03 14:00:01,0.121458797327,-0.00244993364636259,0,-0.11,-0.22,-0.11
2011-07-03 15:00:01,0.114387596899,-0.0026352273867591425,0,-0.11,-0.22,-0.11
2011-07-03 16:00:01,0.0894912891986,-0.002861263439640549,0,-0.11,-0.22,-0.11
2011-07-03 17:00:01,0.07978516978519999,-0.002784308666325952,0,-0.11,-0.22,-0.11
2011-07-03 18:00:01,0.0724256756757,-0.002666750964597675,0,-0.11,-0.22,-0.11
2011-07-03 19:00:01,0.0671052631579,-0.002552710502335076,0,-0.11,-0.22,-0.11
2011-07-03 20:00:01,0.0625718496684,-0.0024371422230384803,0,-0.11,-0.22,-0.11
2011-07-03 21:00:01,0.05120573355819999,-0.0020461566817939762,0,-0.11,-0.22,-0.11
2011-07-03 22:00:01,0.050217721519,-0.0020217541848146503,0,-0.11,-0.22,-0.11
2011-07-03 23:00:01,0.053083333333300016,-0.0021524398131300693,0,-0.11,-0.22,-0.11
2011-07-04 00:00:01,0.0454658136745,-0.0018492747961598168,0,-0.11,-0.22,-0.11
2011-07-04 01:00:01,0.0482011892963,-0.0019875428476452406,0,-0.11,-0.22,-0.11
2011-07-04 02:00:01,0.0424707080998,-0.0017478487247606367,0,-0.11,-0.22,-0.11
2011-07-04 03:00:01,0.0361947700631,-0.0014517890734193626,0,-0.11,-0.22,-0.11
2011-07-04 04:00:01,0.0423479561316,-0.0017814209502999836,0,-0.11,-0.22,-0.11
2011-07-04 05:00:01,0.0616081330869,-0.002505222394962648,0,-0.11,-0.22,-0.11
2011-07-04 06:00:01,0.0973949579832,-0.0028236337120299826,0,-0.11,-0.22,-0.11
2011-07-04 07:00:01,0.122106918239,-0.002290600645212137,0,-0.11,-0.22,-0.11
2011-07-04 08:00:01,0.182614213198,0.0015879259789808307,0,-0.11,-0.22,-0.11
2011-07-04 09:00:01,0.17612456747400002,0.000957886478891834,0,-0.11,-0.22,-0.11
2011-07-04 10:00:01,0.146950672646,-0.001172299957134193,0,-0.11,-0.22,-0.11
2011-07-04 11:00:01,0.121809045226,-0.0022967615232740712,0,-0.11,-0.22,-0.11
2011-07-04 12:00:01,0.127351694915,-0.0021185148460274306,0,-0.11,-0.22,-0.11
2011-07-04 13:00:01,0.111390532544,-0.002580773130865799,0,-0.11,-0.22,-0.11
2011-07-04 14:00:01,0.123798816568,-0.0022613256679266946,0,-0.11,-0.22,-0.11
2011-07-04 15:00:01,0.110897571278,-0.0026036790272951915,0,-0.11,-0.22,-0.11
2011-07-04 16:00:01,0.08640699523050001,-0.002777697858599825,0,-0.11,-0.22,-0.11
2011-07-04 17:00:01,0.0857901085645,-0.0027810702402626397,0,-0.11,-0.22,-0.11
2011-07-04 18:00:01,0.07123339658439999,-0.002594693350372657,0,-0.11,-0.22,-0.11
2011-07-04 19:00:01,0.06648401826480001,-0.0024962835710726767,0,-0.11,-0.22,-0.11
2011-07-04 20:00:01,0.0633661075766,-0.002424803921626361,0,-0.11,-0.22,-0.11
2011-07-04 21:00:01,0.0602728613569,-0.002346170452078855,0,-0.11,-0.22,-0.11
2011-07-04 22:00:01,0.06049354243540001,-0.002365658289704031,0,-0.11,-0.22,-0.11
2011-07-04 23:00:01,0.059634551495,-0.0023521787081584034,0,-0.11,-0.22,-0.11
2011-07-05 00:00:01,0.055502309468800005,-0.002230597588282146,0,-0.11,-0.22,-0.11
2011-07-05 01:00:01,0.042670157068099984,-0.0017230846133502453,0,-0.11,-0.22,-0.11
2011-07-05 02:00:01,0.045455079271900005,-0.001868973684176156,0,-0.11,-0.22,-0.11
2011-07-05 03:00:01,0.0372700871249,-0.0014990183682308533,0,-0.11,-0.22,-0.11
2011-07-05 04:00:01,0.0448206751055,-0.0018781038538386863,0,-0.11,-0.22,-0.11
2011-07-05 05:00:01,0.0649965493444,-0.0025589837563344533,0,-0.11,-0.22,-0.11
2011-07-05 06:00:01,0.0948186528497,-0.002791100469818009,0,-0.11,-0.22,-0.11
2011-07-05 07:00:01,0.11772173913,-0.002360869758070594,0,-0.11,-0.22,-0.11
2011-07-05 08:00:01,0.17683333333299994,0.0011739864231745667,0,-0.11,-0.22,-0.11
2011-07-05 09:00:01,0.146557377049,-0.0010924560163789732,0,-0.11,-0.22,-0.11
2011-07-05 10:00:01,0.13357429718900002,-0.0017787215684079702,0,-0.11,-0.22,-0.11
2011-07-05 11:00:01,0.139591836735,-0.0015070296402699412,0,-0.11,-0.22,-0.11
2011-07-05 12:00:01,0.113243243243,-0.002491555302530424,0,-0.11,-0.22,-0.11
2011-07-05 13:00:01,0.121060070671,-0.002286629315975341,0,-0.11,-0.22,-0.11
2011-07-05 14:00:01,0.119309210526,-0.0023487343992101284,0,-0.11,-0.22,-0.11
2011-07-05 15:00:01,0.105715846995,-0.002657417009372276,0,-0.11,-0.22,-0.11
2011-07-05 16:00:01,0.0908553546592,-0.0027773248242271014,0,-0.11,-0.22,-0.11
2011-07-05 17:00:01,0.0824758220503,-0.002749935491478173,0,-0.11,-0.22,-0.11
2011-07-05 18:00:01,0.0744980370163,-0.0026602083781179786,0,-0.11,-0.22,-0.11
2011-07-05 19:00:01,0.0757240204429,-0.002687882234111427,0,-0.11,-0.22,-0.11
2011-07-05 20:00:01,0.0704836829837,-0.002606079317701626,0,-0.11,-0.22,-0.11
2011-07-05 21:00:01,0.0659228486647,-0.0025156689806611343,0,-0.11,-0.22,-0.11
2011-07-05 22:00:01,0.0508973252804,-0.0020531067938127645,0,-0.11,-0.22,-0.11
2011-07-05 23:00:01,0.0550694444444,-0.002221792855765292,0,-0.11,-0.22,-0.11
2011-07-06 00:00:01,0.0592647765497,-0.002370205512732593,0,-0.11,-0.22,-0.11
2011-07-06 01:00:01,0.0506581469649,-0.0020914870593720107,0,-0.11,-0.22,-0.11
2011-07-06 02:00:01,0.0409549982824,-0.0016936856519136345,0,-0.11,-0.22,-0.11
2011-07-06 03:00:01,0.0354873115116,-0.0014420990462487016,0,-0.11,-0.22,-0.11
2011-07-06 04:00:01,0.0584235976789,-0.002392461185200867,0,-0.11,-0.22,-0.11
2011-07-06 05:00:01,0.0979736408567,-0.002748571056279569,0,-0.11,-0.22,-0.11
2011-07-06 06:00:01,0.109025423729,-0.002570501077683751,0,-0.11,-0.22,-0.11
2011-07-06 07:00:01,0.11874025974,-0.0023161560994064967,0,-0.11,-0.22,-0.11
2011-07-06 08:00:01,0.171501416431,0.0007357166000693249,0,-0.11,-0.22,-0.11
2011-07-06 09:00:01,0.177857142857,0.0012510881974290287,0,-0.11,-0.22,-0.11
2011-07-06 10:00:01,0.13867841409700002,-0.0015132979817582546,0,-0.11,-0.22,-0.11
2011-07-06 11:00:01,0.140806451613,-0.0014218477432432766,0,-0.11,-0.22,-0.11
2011-07-06 12:00:01,0.15341772151900002,-0.0007144788774777755,0,-0.11,-0.22,-0.11
2011-07-06 13:00:01,0.11140070922,-0.0025049510560843924,0,-0.11,-0.22,-0.11
2011-07-06 14:00:01,0.114154929577,-0.002451916451263525,0,-0.11,-0.22,-0.11
2011-07-06 15:00:01,0.117304261645,-0.002381752629582845,0,-0.11,-0.22,-0.11
2011-07-06 16:00:01,0.08717532467530001,-0.0027259767152814085,0,-0.11,-0.22,-0.11
2011-07-06 17:00:01,0.0905656934307,-0.002740992017014721,0,-0.11,-0.22,-0.11
2011-07-06 18:00:01,0.08282339707539997,-0.0027139011294139426,0,-0.11,-0.22,-0.11
2011-07-06 19:00:01,0.0885174625802,-0.0027519738948622585,0,-0.11,-0.22,-0.11
2011-07-06 20:00:01,0.08493361285810001,-0.0027439435959391023,0,-0.11,-0.22,-0.11
2011-07-06 21:00:01,0.0927850877193,-0.0027667046980581755,0,-0.11,-0.22,-0.11
2011-07-06 22:00:01,0.080655983976,-0.002723532419689257,0,-0.11,-0.22,-0.11
2011-07-06 23:00:01,0.0737714285714,-0.0026381181822445754,0,-0.11,-0.22,-0.11
2011-07-07 00:00:01,0.05897852278680001,-0.002288559180266159,0,-0.11,-0.22,-0.11
2011-07-07 01:00:01,0.0518829376035,-0.002054364091446548,0,-0.11,-0.22,-0.11
2011-07-07 02:00:01,0.0399152920196,-0.0015432809159758865,0,-0.11,-0.22,-0.11
2011-07-07 03:00:01,0.0365565345081,-0.0013932036528123692,0,-0.11,-0.22,-0.11
2011-07-07 04:00:01,0.0422852912142,-0.0017002496819515927,0,-0.11,-0.22,-0.11
2011-07-07 05:00:01,0.0599111111111,-0.002377224048640603,0,-0.11,-0.22,-0.11
2011-07-07 06:00:01,0.06836,-0.002591181914083585,0,-0.11,-0.22,-0.11
2011-07-07 07:00:01,0.07854124748489999,-0.002746110293301074,0,-0.11,-0.22,-0.11
2011-07-07 08:00:01,0.1369,-0.0015656258820830884,0,-0.11,-0.22,-0.11
2011-07-07 09:00:01,0.134372469636,-0.0017025055225456946,0,-0.11,-0.22,-0.11
2011-07-07 10:00:01,0.130298102981,-0.001897129669584663,0,-0.11,-0.22,-0.11
2011-07-07 11:00:01,0.0940255591054,-0.0027642309268960386,0,-0.11,-0.22,-0.11
2011-07-07 12:00:01,0.0949642004773,-0.002765392749976892,0,-0.11,-0.22,-0.11
2011-07-07 13:00:01,0.0797727272727,-0.0027498783107831053,0,-0.11,-0.22,-0.11
2011-07-07 14:00:01,0.0865840938722,-0.002795242762323457,0,-0.11,-0.22,-0.11
2011-07-07 15:00:01,0.0828489795918,-0.002787235471391813,0,-0.11,-0.22,-0.11
2011-07-07 16:00:01,0.06434408602149999,-0.00251583874810013,0,-0.11,-0.22,-0.11
2011-07-07 17:00:01,0.06318667763159999,-0.002498149808048744,0,-0.11,-0.22,-0.11
2011-07-07 18:00:01,0.058831236897300014,-0.002390981550241423,0,-0.11,-0.22,-0.11
2011-07-07 19:00:01,0.0553018372703,-0.002294715224695043,0,-0.11,-0.22,-0.11
2011-07-07 20:00:01,0.06361774744030001,-0.0025414421929226268,0,-0.11,-0.22,-0.11
2011-07-07 21:00:01,0.06966165413530001,-0.002676267456391601,0,-0.11,-0.22,-0.11
2011-07-07 22:00:01,0.06720930232559999,-0.002639754851179399,0,-0.11,-0.22,-0.11
2011-07-07 23:00:01,0.06476683937819999,-0.0025984763308835035,0,-0.11,-0.22,-0.11
2011-07-08 00:00:01,0.0529286858974,-0.002280545887499485,0,-0.11,-0.22,-0.11
2011-07-08 01:00:01,0.043,-0.0019143920199551359,0,-0.11,-0.22,-0.11
2011-07-08 02:00:01,0.0370847315436,-0.0016617332429131881,0,-0.11,-0.22,-0.11
2011-07-08 03:00:01,0.029056261343,-0.001263193338223001,0,-0.11,-0.22,-0.11
2011-07-08 04:00:01,0.0390342793955,-0.0017941929036662254,0,-0.11,-0.22,-0.11
2011-07-08 05:00:01,0.0547750865052,-0.0024006485898009355,0,-0.11,-0.22,-0.11
2011-07-08 06:00:01,0.077652733119,-0.002814790249988209,0,-0.11,-0.22,-0.11
2011-07-08 07:00:01,0.105649202733,-0.002593947426717813,0,-0.11,-0.22,-0.11
2011-07-08 08:00:01,0.106728624535,-0.002577082460393898,0,-0.11,-0.22,-0.11
2011-07-08 09:00:01,0.13031358885,-0.0017642344963515464,0,-0.11,-0.22,-0.11
2011-07-08 10:00:01,0.114,-0.0023984647456800623,0,-0.11,-0.22,-0.11
2011-07-08 11:00:01,0.0982986111111,-0.0027473188895443808,0,-0.11,-0.22,-0.11
2011-07-08 12:00:01,0.0896160558464,-0.002834306318461932,0,-0.11,-0.22,-0.11
2011-07-08 13:00:01,0.08206148282100001,-0.002848636650962355,0,-0.11,-0.22,-0.11
2011-07-08 14:00:01,0.0775255102041,-0.002832678690348977,0,-0.11,-0.22,-0.11
2011-07-08 15:00:01,0.080700525394,-0.0028571315136376447,0,-0.11,-0.22,-0.11
2011-07-08 16:00:01,0.0630213706706,-0.002638078788550491,0,-0.11,-0.22,-0.11
2011-07-08 17:00:01,0.0710957642726,-0.0027878346169818435,0,-0.11,-0.22,-0.11
2011-07-08 18:00:01,0.0692333019755,-0.002769397492135673,0,-0.11,-0.22,-0.11
2011-07-08 19:00:01,0.0578288770053,-0.002543060046530821,0,-0.11,-0.22,-0.11
2011-07-08 20:00:01,0.0509116607774,-0.0023501445726314962,0,-0.11,-0.22,-0.11
2011-07-08 21:00:01,0.0566599025974,-0.002534168320410979,0,-0.11,-0.22,-0.11
2011-07-08 22:00:01,0.051887966805,-0.0024072978670659486,0,-0.11,-0.22,-0.11
2011-07-08 23:00:01,0.04989457037430002,-0.0023562108661860925,0,-0.11,-0.22,-0.11
2011-07-09 00:00:01,0.05091367713,-0.002402207187995664,0,-0.11,-0.22,-0.11
2011-07-09 01:00:01,0.0543451568895,-0.002516285132979857,0,-0.11,-0.22,-0.11
2011-07-09 02:00:01,0.0465873959572,-0.0022841590202828947,0,-0.11,-0.22,-0.11
2011-07-09 03:00:01,0.0408384458078,-0.0020810224808069933,0,-0.11,-0.22,-0.11
2011-07-09 04:00:01,0.0569039323046,-0.0026145649149935672,0,-0.11,-0.22,-0.11
2011-07-09 05:00:01,0.065549898167,-0.0027933431175783947,0,-0.11,-0.22,-0.11
2011-07-09 06:00:01,0.08301526717560001,-0.002909008106330991,0,-0.11,-0.22,-0.11
2011-07-09 07:00:01,0.103198924731,-0.002656565898366825,0,-0.11,-0.22,-0.11
2011-07-09 08:00:01,0.137385398981,-0.001298140715664475,0,-0.11,-0.22,-0.11
2011-07-09 09:00:01,0.124793187348,-0.0019492342316786981,0,-0.11,-0.22,-0.11
2011-07-09 10:00:01,0.108936170213,-0.0025257955886843764,0,-0.11,-0.22,-0.11
2011-07-09 11:00:01,0.110889423077,-0.0024784391718741805,0,-0.11,-0.22,-0.11
2011-07-09 12:00:01,0.102679180887,-0.0026913764630547288,0,-0.11,-0.22,-0.11
2011-07-09 13:00:01,0.0846708860759,-0.002906138677649439,0,-0.11,-0.22,-0.11
2011-07-09 14:00:01,0.074122983871,-0.0028821428727905385,0,-0.11,-0.22,-0.11
2011-07-09 15:00:01,0.0688360175695,-0.002832301915404845,0,-0.11,-0.22,-0.11
2011-07-09 16:00:01,0.0609321533923,-0.002704145449636153,0,-0.11,-0.22,-0.11
2011-07-09 17:00:01,0.0511821086262,-0.0024618109983682857,0,-0.11,-0.22,-0.11
2011-07-09 18:00:01,0.0732703213611,-0.002899208113177565,0,-0.11,-0.22,-0.11
2011-07-09 19:00:01,0.07470214455919999,-0.0029161631574483593,0,-0.11,-0.22,-0.11
2011-07-09 20:00:01,0.0693601190476,-0.0028733860067189365,0,-0.11,-0.22,-0.11
2011-07-09 21:00:01,0.06977087952700001,-0.002885102157735853,0,-0.11,-0.22,-0.11
2011-07-09 22:00:01,0.052871822606800005,-0.0025596283149780237,0,-0.11,-0.22,-0.11
2011-07-09 23:00:01,0.0605546403075,-0.002755032139399205,0,-0.11,-0.22,-0.11
2011-07-10 00:00:01,0.0679034582133,-0.002882757679222969,0,-0.11,-0.22,-0.11
2011-07-10 01:00:01,0.0553818443804,-0.002656248034079489,0,-0.11,-0.22,-0.11
2011-07-10 02:00:01,0.0410645339217,-0.0022099494643745827,0,-0.11,-0.22,-0.11
2011-07-10 03:00:01,0.03905,-0.002145277809289192,0,-0.11,-0.22,-0.11
2011-07-10 04:00:01,0.0452134831461,-0.0023901612339163325,0,-0.11,-0.22,-0.11
2011-07-10 05:00:01,0.0568603465851,-0.002727356560736416,0,-0.11,-0.22,-0.11
2011-07-10 06:00:01,0.07129811996419999,-0.002945105454849051,0,-0.11,-0.22,-0.11
2011-07-10 07:00:01,0.088981042654,-0.0029189516338772314,0,-0.11,-0.22,-0.11
2011-07-10 08:00:01,0.14926335175,-0.00045479225937961054,0,-0.11,-0.22,-0.11
2011-07-10 09:00:01,0.12248,-0.002010386372517159,0,-0.11,-0.22,-0.11
2011-07-10 10:00:01,0.116993318486,-0.0022449318416151165,0,-0.11,-0.22,-0.11
2011-07-10 11:00:01,0.111520342612,-0.002444926079398835,0,-0.11,-0.22,-0.11
2011-07-10 12:00:01,0.100423728814,-0.0027426197534223817,0,-0.11,-0.22,-0.11
2011-07-10 13:00:01,0.08073381294960001,-0.0029534392289514155,0,-0.11,-0.22,-0.11
2011-07-10 14:00:01,0.0885483870968,-0.002924317131593579,0,-0.11,-0.22,-0.11
2011-07-10 15:00:01,0.0845520833333,-0.002954809284585691,0,-0.11,-0.22,-0.11
2011-07-10 16:00:01,0.0803118503119,-0.0029691472680997144,0,-0.11,-0.22,-0.11
2011-07-10 17:00:01,0.0752053063803,-0.002961581754844289,0,-0.11,-0.22,-0.11
2011-07-10 18:00:01,0.0604114134041,-0.0027828375864111803,0,-0.11,-0.22,-0.11
2011-07-10 19:00:01,0.0611792138574,-0.002806074108098855,0,-0.11,-0.22,-0.11
2011-07-10 20:00:01,0.0581619758759,-0.0027532130321357147,0,-0.11,-0.22,-0.11
2011-07-10 21:00:01,0.0557387444515,-0.0027070254299990104,0,-0.11,-0.22,-0.11
2011-07-10 22:00:01,0.0557292271935,-0.002716239999527525,0,-0.11,-0.22,-0.11
2011-07-10 23:00:01,0.0554871794872,-0.002719893788800887,0,-0.11,-0.22,-0.11
2011-07-11 00:00:01,0.0435956467141,-0.0023800426537534678,0,-0.11,-0.22,-0.11
