timestamp,metric_value,anomaly_level,raw_anomaly_score
10/01/2015 00:00:01,17.979049105263158,N/A,0.0301029996658834
10/01/2015 00:00:20,17.87930205263158,N/A,0.0301029996658834
10/01/2015 00:00:39,17.76194705263158,N/A,0.0301029996658834
10/01/2015 00:00:58,17.65382363157895,N/A,0.0301029996658834
10/01/2015 00:01:17,17.522784526315792,N/A,0.0301029996658834
10/01/2015 00:01:36,17.49823,N/A,0.0301029996658834
10/01/2015 00:01:55,17.62212842105263,N/A,0.0301029996658834
10/01/2015 00:02:14,17.477877210526316,N/A,0.0301029996658834
10/01/2015 00:02:33,17.634287684210527,N/A,0.0301029996658834
10/01/2015 00:02:52,18.420651526315787,N/A,0.0301029996658834
10/01/2015 00:03:11,17.939392684210524,N/A,0.0301029996658834
10/01/2015 00:03:30,17.649034947368424,N/A,0.0301029996658834
10/01/2015 00:03:49,17.806698315789475,N/A,0.0301029996658834
10/01/2015 00:04:08,17.796668263157894,N/A,0.0301029996658834
10/01/2015 00:04:27,18.324671736842106,N/A,0.0301029996658834
10/01/2015 00:04:46,17.785853210526312,N/A,0.0301029996658834
10/01/2015 00:05:05,17.747152052631584,N/A,0.0301029996658834
10/01/2015 00:05:24,17.989728263157897,N/A,0.0301029996658834
10/01/2015 00:05:43,18.011157368421056,N/A,0.0301029996658834
10/01/2015 00:06:02,17.983278,N/A,0.0301029996658834
10/01/2015 00:06:21,17.84367505263158,N/A,0.0301029996658834
10/01/2015 00:06:40,17.721558368421057,N/A,0.0301029996658834
10/01/2015 00:06:59,18.01287905263158,N/A,0.0301029996658834
10/01/2015 00:07:18,17.949313473684214,N/A,0.0301029996658834
10/01/2015 00:07:37,18.160915789473687,N/A,0.0301029996658834
10/01/2015 00:07:56,18.602140105263157,N/A,0.0301029996658834
10/01/2015 00:08:15,19.31620494736842,N/A,0.0301029996658834
10/01/2015 00:08:34,18.365179631578943,N/A,0.0301029996658834
10/01/2015 00:08:53,17.845762631578946,N/A,0.0301029996658834
10/01/2015 00:09:12,17.67610736842105,N/A,0.0301029996658834
10/01/2015 00:09:31,17.66678584210526,N/A,0.0301029996658834
10/01/2015 00:09:50,17.70481394736842,N/A,0.0301029996658834
10/01/2015 00:10:09,17.805506315789476,N/A,0.0301029996658834
10/01/2015 00:10:28,17.771564736842105,N/A,0.0301029996658834
10/01/2015 00:10:47,17.508256894736842,N/A,0.0301029996658834
10/01/2015 00:11:06,17.327305789473684,N/A,0.0301029996658834
10/01/2015 00:11:25,17.086495,N/A,0.0301029996658834
10/01/2015 00:11:44,17.349415368421052,N/A,0.0301029996658834
10/01/2015 00:12:03,17.629361000000003,N/A,0.0301029996658834
10/01/2015 00:12:22,17.89659810526316,N/A,0.0301029996658834
10/01/2015 00:12:41,18.008003947368422,N/A,0.0301029996658834
10/01/2015 00:13:00,17.780896315789477,N/A,0.0301029996658834
10/01/2015 00:13:19,17.47285936842105,N/A,0.0301029996658834
10/01/2015 00:13:38,17.328574736842103,N/A,0.0301029996658834
10/01/2015 00:13:57,17.364455736842107,N/A,0.0301029996658834
10/01/2015 00:14:16,17.458695157894734,N/A,0.0301029996658834
10/01/2015 00:14:35,17.367093368421052,N/A,0.0301029996658834
10/01/2015 00:14:54,17.360505684210526,N/A,0.0301029996658834
10/01/2015 00:15:13,17.36341326315789,N/A,0.0301029996658834
10/01/2015 00:15:32,17.42637042105263,N/A,0.0301029996658834
