timestamp,value
10/01/2015 00:00:01,17.962585
10/01/2015 00:00:02,18.075447
10/01/2015 00:00:03,18.025253
10/01/2015 00:00:04,18.126043
10/01/2015 00:00:05,17.920891
10/01/2015 00:00:06,17.727461
10/01/2015 00:00:07,18.151468
10/01/2015 00:00:08,17.968384
10/01/2015 00:00:09,18.030796
10/01/2015 00:00:10,17.876190
10/01/2015 00:00:11,17.894302
10/01/2015 00:00:12,17.610664
10/01/2015 00:00:13,18.174381
10/01/2015 00:00:14,18.067108
10/01/2015 00:00:15,18.063957
10/01/2015 00:00:16,17.945559
10/01/2015 00:00:17,17.862017
10/01/2015 00:00:18,17.842943
10/01/2015 00:00:19,18.276484
10/01/2015 00:00:20,17.942860
10/01/2015 00:00:21,18.134312
10/01/2015 00:00:22,17.907352
10/01/2015 00:00:23,17.999170
10/01/2015 00:00:24,18.049589
10/01/2015 00:00:25,18.012379
10/01/2015 00:00:26,17.982899
10/01/2015 00:00:27,18.053858
10/01/2015 00:00:28,17.653845
10/01/2015 00:00:29,17.852053
10/01/2015 00:00:30,17.947653
10/01/2015 00:00:31,18.179649
10/01/2015 00:00:32,17.612753
10/01/2015 00:00:33,17.735880
10/01/2015 00:00:34,17.618229
10/01/2015 00:00:35,17.597857
10/01/2015 00:00:36,17.788342
10/01/2015 00:00:37,17.709230
10/01/2015 00:00:38,17.928829
10/01/2015 00:00:39,17.633623
10/01/2015 00:00:40,17.701502
10/01/2015 00:00:41,17.769495
10/01/2015 00:00:42,17.788773
10/01/2015 00:00:43,17.769350
10/01/2015 00:00:44,17.753616
10/01/2015 00:00:45,17.794384
10/01/2015 00:00:46,17.965906
10/01/2015 00:00:47,17.813854
10/01/2015 00:00:48,17.738815
10/01/2015 00:00:49,17.543108
10/01/2015 00:00:50,17.980965
10/01/2015 00:00:51,17.754868
10/01/2015 00:00:52,17.602720
10/01/2015 00:00:53,17.729008
10/01/2015 00:00:54,17.772707
10/01/2015 00:00:55,17.794081
10/01/2015 00:00:56,17.574947
10/01/2015 00:00:57,17.995272
10/01/2015 00:00:58,17.902025
10/01/2015 00:00:59,17.796139
10/01/2015 00:01:00,17.400002
10/01/2015 00:01:01,17.748371
10/01/2015 00:01:02,17.516870
10/01/2015 00:01:03,17.740347
10/01/2015 00:01:04,17.687187
10/01/2015 00:01:05,17.717224
10/01/2015 00:01:06,17.529194
10/01/2015 00:01:07,17.523140
10/01/2015 00:01:08,17.539625
10/01/2015 00:01:09,17.680655
10/01/2015 00:01:10,17.740484
10/01/2015 00:01:11,17.652113
10/01/2015 00:01:12,17.610022
10/01/2015 00:01:13,17.729519
10/01/2015 00:01:14,17.576427
10/01/2015 00:01:15,17.574541
10/01/2015 00:01:16,17.758764
10/01/2015 00:01:17,17.851419
10/01/2015 00:01:18,17.456964
10/01/2015 00:01:19,17.596489
10/01/2015 00:01:20,17.482296
10/01/2015 00:01:21,17.452753
10/01/2015 00:01:22,17.615297
10/01/2015 00:01:23,17.690670
10/01/2015 00:01:24,17.289770
10/01/2015 00:01:25,17.480717
10/01/2015 00:01:26,17.431200
10/01/2015 00:01:27,17.487028
10/01/2015 00:01:28,17.349615
10/01/2015 00:01:29,17.723333
10/01/2015 00:01:30,17.479225
10/01/2015 00:01:31,17.589445
10/01/2015 00:01:32,17.534956
10/01/2015 00:01:33,17.633286
10/01/2015 00:01:34,17.403290
10/01/2015 00:01:35,17.385153
10/01/2015 00:01:36,17.781628
10/01/2015 00:01:37,17.339613
10/01/2015 00:01:38,17.398232
10/01/2015 00:01:39,17.922705
10/01/2015 00:01:40,17.672508
10/01/2015 00:01:41,17.445543
10/01/2015 00:01:42,17.351126
10/01/2015 00:01:43,17.309624
10/01/2015 00:01:44,17.630987
10/01/2015 00:01:45,17.413099
10/01/2015 00:01:46,17.340694
10/01/2015 00:01:47,17.546146
10/01/2015 00:01:48,17.588051
10/01/2015 00:01:49,17.339422
10/01/2015 00:01:50,17.543139
10/01/2015 00:01:51,17.439276
10/01/2015 00:01:52,17.402487
10/01/2015 00:01:53,17.486599
10/01/2015 00:01:54,17.515491
10/01/2015 00:01:55,17.795692
10/01/2015 00:01:56,17.675741
10/01/2015 00:01:57,17.439613
10/01/2015 00:01:58,17.511103
10/01/2015 00:01:59,17.471827
10/01/2015 00:02:00,17.476896
10/01/2015 00:02:01,17.809589
10/01/2015 00:02:02,17.888569
10/01/2015 00:02:03,17.649534
10/01/2015 00:02:04,17.691113
10/01/2015 00:02:05,17.524910
10/01/2015 00:02:06,17.479633
10/01/2015 00:02:07,17.789259
10/01/2015 00:02:08,17.455750
10/01/2015 00:02:09,17.527512
10/01/2015 00:02:10,17.818554
10/01/2015 00:02:11,17.641390
10/01/2015 00:02:12,17.633787
10/01/2015 00:02:13,17.539968
10/01/2015 00:02:14,17.429323
10/01/2015 00:02:15,17.703112
10/01/2015 00:02:16,17.333979
10/01/2015 00:02:17,17.309784
10/01/2015 00:02:18,17.510450
10/01/2015 00:02:19,17.507383
10/01/2015 00:02:20,17.142841
10/01/2015 00:02:21,17.565134
10/01/2015 00:02:22,17.708838
10/01/2015 00:02:23,17.325775
10/01/2015 00:02:24,17.616516
10/01/2015 00:02:25,17.311712
10/01/2015 00:02:26,17.456886
10/01/2015 00:02:27,17.534878
10/01/2015 00:02:28,17.744307
10/01/2015 00:02:29,17.585556
10/01/2015 00:02:30,17.561714
10/01/2015 00:02:31,17.293739
10/01/2015 00:02:32,17.437740
10/01/2015 00:02:33,17.457510
10/01/2015 00:02:34,17.638901
10/01/2015 00:02:35,17.497850
10/01/2015 00:02:36,17.683838
10/01/2015 00:02:37,17.404001
10/01/2015 00:02:38,17.629309
10/01/2015 00:02:39,17.633600
10/01/2015 00:02:40,17.593903
10/01/2015 00:02:41,17.737387
10/01/2015 00:02:42,17.611315
10/01/2015 00:02:43,17.485886
10/01/2015 00:02:44,17.680273
10/01/2015 00:02:45,17.602766
10/01/2015 00:02:46,17.944550
10/01/2015 00:02:47,17.700405
10/01/2015 00:02:48,17.740471
10/01/2015 00:02:49,17.574705
10/01/2015 00:02:50,17.704075
10/01/2015 00:02:51,17.730721
10/01/2015 00:02:52,17.692492
10/01/2015 00:02:53,18.008656
10/01/2015 00:02:54,17.778990
10/01/2015 00:02:55,17.797106
10/01/2015 00:02:56,17.628258
10/01/2015 00:02:57,18.055235
10/01/2015 00:02:58,17.938484
10/01/2015 00:02:59,17.625139
10/01/2015 00:03:00,17.700510
10/01/2015 00:03:01,17.887810
10/01/2015 00:03:02,21.457998
10/01/2015 00:03:03,18.644814
10/01/2015 00:03:04,18.807541
10/01/2015 00:03:05,18.849285
10/01/2015 00:03:06,18.877607
10/01/2015 00:03:07,18.659349
10/01/2015 00:03:08,18.892006
10/01/2015 00:03:09,18.986233
10/01/2015 00:03:10,18.704866
10/01/2015 00:03:11,18.661268
10/01/2015 00:03:12,18.631243
10/01/2015 00:03:13,18.578194
10/01/2015 00:03:14,18.653145
10/01/2015 00:03:15,18.676674
10/01/2015 00:03:16,18.382259
10/01/2015 00:03:17,17.638952
10/01/2015 00:03:18,17.648640
10/01/2015 00:03:19,17.663927
10/01/2015 00:03:20,17.947071
10/01/2015 00:03:21,17.590042
10/01/2015 00:03:22,17.414186
10/01/2015 00:03:23,17.445230
10/01/2015 00:03:24,17.722395
10/01/2015 00:03:25,17.564878
10/01/2015 00:03:26,17.870483
10/01/2015 00:03:27,17.573330
10/01/2015 00:03:28,17.614965
10/01/2015 00:03:29,17.571579
10/01/2015 00:03:30,17.718086
10/01/2015 00:03:31,17.739676
10/01/2015 00:03:32,17.686594
10/01/2015 00:03:33,17.567192
10/01/2015 00:03:34,17.432241
10/01/2015 00:03:35,17.331587
10/01/2015 00:03:36,17.575827
10/01/2015 00:03:37,17.623819
10/01/2015 00:03:38,17.635809
10/01/2015 00:03:39,17.632940
10/01/2015 00:03:40,17.503218
10/01/2015 00:03:41,17.374952
10/01/2015 00:03:42,17.528128
10/01/2015 00:03:43,17.986996
10/01/2015 00:03:44,17.575918
10/01/2015 00:03:45,17.568218
10/01/2015 00:03:46,17.516169
10/01/2015 00:03:47,17.587454
10/01/2015 00:03:48,18.746840
10/01/2015 00:03:49,18.171011
10/01/2015 00:03:50,18.054644
10/01/2015 00:03:51,18.249741
10/01/2015 00:03:52,18.105967
10/01/2015 00:03:53,18.060472
10/01/2015 00:03:54,17.947683
10/01/2015 00:03:55,17.911327
10/01/2015 00:03:56,17.894030
10/01/2015 00:03:57,17.674076
10/01/2015 00:03:58,17.892355
10/01/2015 00:03:59,18.115425
10/01/2015 00:04:00,17.857365
10/01/2015 00:04:01,17.701860
10/01/2015 00:04:02,17.433817
10/01/2015 00:04:03,17.205500
10/01/2015 00:04:04,17.524019
10/01/2015 00:04:05,17.529495
10/01/2015 00:04:06,17.514877
10/01/2015 00:04:07,17.483604
10/01/2015 00:04:08,17.323195
10/01/2015 00:04:09,17.631838
10/01/2015 00:04:10,17.643044
10/01/2015 00:04:11,17.665451
10/01/2015 00:04:12,17.923567
10/01/2015 00:04:13,17.912846
10/01/2015 00:04:14,17.666845
10/01/2015 00:04:15,17.768644
10/01/2015 00:04:16,17.791553
10/01/2015 00:04:17,18.052885
10/01/2015 00:04:18,18.217077
10/01/2015 00:04:19,17.812578
10/01/2015 00:04:20,17.707762
10/01/2015 00:04:21,17.813232
10/01/2015 00:04:22,17.630398
10/01/2015 00:04:23,17.748829
10/01/2015 00:04:24,18.149670
10/01/2015 00:04:25,17.958941
10/01/2015 00:04:26,17.718342
10/01/2015 00:04:27,17.727997
10/01/2015 00:04:28,17.651995
10/01/2015 00:04:29,17.758211
10/01/2015 00:04:30,17.925413
10/01/2015 00:04:31,17.822937
10/01/2015 00:04:32,17.781376
