timestamp,value,anomaly_score,label
2014-04-01 00:00:00,18.324918539200002,0.6394267984578837,0
2014-04-01 00:05:00,21.970327182,0.025010755222666936,0
2014-04-01 00:10:00,18.6248060317,0.27502931836911926,0
2014-04-01 00:15:00,21.953683975900002,0.22321073814882275,0
2014-04-01 00:20:00,21.909119730300002,0.7364712141640124,0
2014-04-01 00:25:00,21.1752724156,0.6766994874229113,0
2014-04-01 00:30:00,20.637691848299998,0.8921795677048454,0
2014-04-01 00:35:00,20.311228201,0.08693883262941615,0
2014-04-01 00:40:00,21.4644061815,0.4219218196852704,0
2014-04-01 00:45:00,19.1577580865,0.029797219438070344,0
2014-04-01 00:50:00,19.8707248499,0.21863797480360336,0
2014-04-01 00:55:00,20.4775598775,0.5053552881033624,0
2014-04-01 01:00:00,19.644761903499997,0.026535969683863625,0
2014-04-01 01:05:00,19.7099458164,0.1988376506866485,0
2014-04-01 01:10:00,19.32113867,0.6498844377795232,0
2014-04-01 01:15:00,20.2569272667,0.5449414806032167,0
2014-04-01 01:20:00,21.4022981121,0.2204406220406967,0
2014-04-01 01:25:00,18.806113512,0.5892656838759087,0
2014-04-01 01:30:00,21.737732155,0.8094304566778266,0
2014-04-01 01:35:00,20.756350615,0.006498759678061017,0
2014-04-01 01:40:00,21.2930928507,0.8058192518328079,0
2014-04-01 01:45:00,20.2247627705,0.6981393949882269,0
2014-04-01 01:50:00,21.1180668057,0.3402505165179919,0
2014-04-01 01:55:00,18.064801589400002,0.15547949981178155,0
2014-04-01 02:00:00,21.2735216991,0.9572130722067812,0
2014-04-01 02:05:00,18.1605554363,0.33659454511262676,0
2014-04-01 02:10:00,21.559653505500002,0.09274584338014791,0
2014-04-01 02:15:00,21.967850989000002,0.09671637683346401,0
2014-04-01 02:20:00,19.1762698487,0.8474943663474598,0
2014-04-01 02:25:00,18.8412742251,0.6037260313668911,0
2014-04-01 02:30:00,21.0614534554,0.8071282732743802,0
2014-04-01 02:35:00,19.012105363699998,0.7297317866938179,0
2014-04-01 02:40:00,21.4622495327,0.5362280914547007,0
2014-04-01 02:45:00,18.4113703686,0.9731157639793706,0
2014-04-01 02:50:00,18.5038207855,0.3785343772083535,0
2014-04-01 02:55:00,21.9166062204,0.552040631273227,0
2014-04-01 03:00:00,20.6953555931,0.8294046642529949,0
2014-04-01 03:05:00,21.3875488977,0.6185197523642461,0
2014-04-01 03:10:00,19.2973175094,0.8617069003107772,0
2014-04-01 03:15:00,20.7059349981,0.577352145256762,0
2014-04-01 03:20:00,20.3769673092,0.7045718362149235,0
2014-04-01 03:25:00,20.4126004805,0.045824383655662215,0
2014-04-01 03:30:00,20.7301298382,0.22789827565154686,0
2014-04-01 03:35:00,20.3014366925,0.28938796360210717,0
2014-04-01 03:40:00,19.7162494772,0.0797919769236275,0
2014-04-01 03:45:00,19.1036907775,0.23279088636103018,0
2014-04-01 03:50:00,21.0743253237,0.10100142940972912,0
2014-04-01 03:55:00,18.90508972,0.2779736031100921,0
2014-04-01 04:00:00,20.7694172246,0.6356844442644002,0
2014-04-01 04:05:00,18.933331290599998,0.36483217897008424,0
2014-04-01 04:10:00,20.5013206798,0.37018096711688264,0
2014-04-01 04:15:00,20.9883130685,0.2095070307714877,0
2014-04-01 04:20:00,18.8748555556,0.26697782204911336,0
2014-04-01 04:25:00,18.2397732034,0.936654587712494,0
2014-04-01 04:30:00,18.523894972,0.6480353852465935,0
2014-04-01 04:35:00,20.4239878691,0.6091310056669882,0
2014-04-01 04:40:00,21.3977856249,0.171138648198097,0
2014-04-01 04:45:00,18.1799872849,0.7291267979503492,0
2014-04-01 04:50:00,20.9366050362,0.1634024937619284,0
2014-04-01 04:55:00,19.3652745838,0.3794554417576478,0
2014-04-01 05:00:00,19.9141134797,0.9895233506365952,0
2014-04-01 05:05:00,21.7154381994,0.6399997598540929,0
2014-04-01 05:10:00,19.327886018900003,0.5569497437746462,0
